OrderFeedbackDate_Key,Customer_Key,OrderFeedbackScore,OrderFeedBackText
20191205,14855169,10,Hurtig ekspedition. Stort udvalg af bøger.
20191205,655987,10,Hurtig feed-back på spørgmål. Nem hjemmeside
20191205,1050658,10,stort udvalg og sikker levering
20191203,931434,10,Hurtigt og nemt 
20191203,14783525,10,yeet
20191204,1568492,10,"Godt udvalg, ok priser og meget hurtig levering!"
20191204,14868410,5,Mere enkel betaling vil være fedt. PayPal ønskes. Mulighed for at gemme kortoplysninger på kundekonto hos jer.
20191205,14093538,5,"Der er virkelig mange titler på norsk og svensk, som I ikke kan skaffe. Det virker meget mærkeligt."
20191205,12276430,8,Super fin hjemmeside med fornuftige priser
20191205,1774793,6,"Bestillingen blev lidt kludret, da min adgangskode ikke blev godkendt de første gange, jeg prøvede - var derfor lige ved at opgive at købe varen hos jer."
20191205,12186361,9,"Har tidligere købt e-bøger og er desværre kommet til at købe samme bog flere gange, hvilket jeg ikke blev gjort opmærksom på - den servicefunktion findes hos andre e-bogswebbutikker."
20191206,1560916,10,Altid god service og nøjagtig levering og kvalitet
20191121,14851280,10,nej
20191207,1297362,10,"Vældig velfungerende, rigt udvalg, god service, godt med udenlandsk litteratur"
20191207,384842,8,"I har mange bøger og for det meste også til gode priser, men jeres website er langsomt og fungerer på flere områder lidt tungt at bruge."
20191207,932485,10,"Super service, gode priser og stort udvalg ????"
20191207,723285,0,"Tør ikke anbefale noget til nogen, butikker kan hurtigt finde på noget tåbeligt, som fx når i har stor rabat til nye kunder men ikke os der har Premium - ""I får jo også rabat"" - ja, men vi betaler sørme for den..."
20191209,14872529,8,Det ser ut til at dere har spennende bøker innen tema pedagogikk.
20191209,1781001,10,"Jeg elsker bare Saxo :) god medlemsordning, nemt at bestille på hjemmesiden, hurtig levering!"
20191209,14872851,10,Dejlig nem hjemmeside
20191124,1765604,10,Nemt og hurtig levering
20191125,14750257,10,Kæmpe udvalg og hurtig levering
20191125,12202392,10,"Jeg vil anbefale saxo.dk fordi der er hurtig levering, god kunde- og returnerings service. Tak for saxo.dk!"
20191127,1526257,10,Altid hurtigt og sikkert
20191127,590859,10,Det er nemt og udvalget er stort og priserne rimelige
20191128,13988149,9,"En fin service samt hurtig betjening.
Tak for det"
20191128,1214386,10,Jeg modtager altid varerne til tiden - og uden problemer i øvrigt. Det kan da ikke være nemmere.
20191128,12073796,10,Mange gode tilbud og special bøger.
20191129,1014143,7,"Ja, det vil jeg gerne. Jeres hjemmeside har virkelig drillet mig. Jeg har måttet starte forfra flere gange. Nu har jeg vist nok fundet ud af hvad problemet var, men først efter, at jeg har ærgret mig temmelig meget. Jeg skulle bestille 2 bøger, og ved en fejl kom jeg til at bestille 2 eksemplarer af den ene. Da jeg ville slette det overskydende bl"
20191129,14838602,10,"Nemt og hurtigt 
"
20191129,1252551,10,"Nem overskuelig hjemmeside,hurtig ekspedition og forsendelse og virkelig god kunde service"
20191129,12207595,10,"Synes det er en fed ide, at man kan donere til Unicef"
20191129,1117686,8,"Jeg plejer at skrive 10 - men det er, når muligheden for levering med DAO er en valgmulighed. Postnord kan ikke leve op til DAO's måde at tackle forsendelse på."
20191129,1878946,9,"Lidt langsom hjemmeside, dog er det Black Friday, så hvis det er derfor, er det helt forståeligt :)"
20191129,775954,10,God service og stort udvalg
20191129,14431337,9,Hjemmesiden lidt langsom - der for ikke 10 :-)
20191129,14808629,10,Indtil nu intet at klage over - så thumbs up herfra  :-) 
20191129,14863603,2,"synes hjemmesiden var besværlig, og der var kun 1 af de 3 bøger jeg søgte."
20191129,14785072,10,jeg nyder jeres lydboger
20191129,12138194,10,Stort udvalg af studiebøger til gode priser og nemt at bestille.
20191129,14805923,10,"nemt, nemt"
20191130,14843406,10,Jeg har fået bøger et par gange. Dejlig hurtig behandling. Samt den kommer om natten ??
20191201,775372,10,"Det er nemt og billigt???? Dejligt med fri fragt.
Premium medlemskabet får mig til at købe bøger hos jer, som jeg ellers ville kunne finde på at købe andetsteds."
20191201,951184,10,Nemt og hurtigt :) 
20191202,993155,10,"Enkel webshop, god forklaring, god service med ""gemt kort"""
20191203,1682193,10,Hurtigt og nemt at handle hos Saxo
20191204,869745,10,Godt udvalg og ekstrem hurtig levering
20191129,730775,10,I er bare super gode
20191129,1307973,5,Taler ikke umiddelbart med nogen om bogkøb/steder
20191129,12099679,0,elendig hjemmeside. søger lydbøger = alt andet vises samtidig.
20191129,1788139,8,"Udover at jeg synes leveringstiden er blevet lidt sløvere, er jeg meget tilfreds med Saxo. Udvalget af stort - særligt af fagbøger og brugte bøger. Jeg synes dog, at leveringstiden har ændret sig. Ofte bestiller jeg med levering til døren, hvor jeg førhen modtog bogen om natten, modtager jeg nu bogen om dagen - hvilket betyder, at jeg ikke altid e"
20191129,14862293,10,"Let at bestille.  Priser på linje med Amazon UK, nemt at finde lige de bøger man vil. fandt bøger som Amazon sket ikke kunne sende til DK."
20191129,663514,10,"Har altid et godt udvalg, samt god pris"
20191129,1846943,10,Det er nemt og hurtigt
20191129,12335181,10,"Hurtigt levering og fantastisk bredt udvalg, det er bare super godt!"
20191129,1748199,10,"Supergode priser, stort udvalg, bøger leveret på udgivelsesdagen, masser af gode lydbøger :o)"
20191129,13970107,2,Jeg finder det umådeholdent iriterende at jeg skal oprette en bruger med kode osv. for at købe en skide julegave.
20191129,925114,10, Bare som det skal være!
20191129,12155848,10,Det er enkelt og går raskt å finne fram til bøker hos Saxo. De presenteres på en oversiktlig og opplysende måte. Dessuten har jeg fra første stund gledet meg over den vennlige og hyggelige måten som Saxo møter kunder på.
20191129,1915792,10,God service. Hurtig levering og super supportafdeling.
20191129,12291120,10,"Jeg er så glad for jeres streaming på appen.
I fht min bestilling her, så vil jeg gerne vide om jeg får en besked inden et par uger, så jeg i værste tilfælde kan købe min svigersøns julegave et andet sted... Mvh"
20191129,514717,8,Nemt og hurtigt.
20191129,14857094,10,"Nemt, fair priser, mange leveringsmuligheder og stort udvalg."
20191130,983142,10,Hurtig og sikker levering god service
20191201,233353,10,"Nemt at finde og bestille, og altid hurtig og tilfredsstillende levering :-)"
20191202,11998377,10,"god web, hurtig ekspedition, aldrig oplevet fejl, god kundeservice hvis behov"
20191202,1159134,10,"Det er så nemt at finde netop den bog jeg søger. Rigtig mange bøger. Hurtig ekspedition og levering. Er rigtig glad for lydbøger, ser ikke så godt. Mine bedste anbefalinger"
20191202,14860561,3,"Det var godt nok besværligt at bestille en stor ordre. Når en bog lægges i kurven, skal siden gendannes og scroller automatisk op til start, det er godt nok meget spild tid ikke bare at kunne fortsætte med at lægge i kurven. I det hele taget var der meget ventetid, også på at ordren gik igennem og skiftene mellem de fire stadier af betalingen har "
20191203,1132119,10,Nemt og hurtig hjemmeside. Hurtig levering 
20191203,1624231,9,Godt udvalg og let at bestille
20191204,1051309,1,Jeg synes at leveringens delen er for ringe. I skal have lang flere leverings steder. Jeg tvinges til at acceptere at posten må sætte pakken i døren. GLS er en meget positiv oplevelse.
20191204,14868380,7,Meeeeeeget langsom webshop.
20191205,11905773,10,Har altid fået en god og hurtig service og ekspedition.
20191206,12309262,10,Kan altid købe de nyeste bøger. Hurtig levering og god rabat.
20191206,1106000,10,Gode valg af lydbøger og skønt med rabat på fysiske bøger 
20191207,1121714,10,"Sikker og hurtig levering, har købt her før."
20191207,1003067,10,I har bare det meste og er rimelige fair i pris og så kommer det med posten rigtig hurtigt
20191208,697340,10,"Altid hurtig levering.
Har det meste på lager.
Rimelige priser??????"
20190922,139583,10,Altid hurtig lynhurtig levering!
20190922,14824947,10,I har altid gode priser og bøgerne på lager.
20190922,910097,10,"kommer hurtigt, og fint med retur hvis man fortryder"
20190923,665382,10,Kæmpe udvalg - fair priser
20190923,12109760,10,Finder som regel det jeg søger. Dejligt nemt til ok priser
20190924,14667543,10,Dejligt med hurtigt levering
20190924,1597521,10,Altid god service.
20190924,14797059,7,"sideskift sejler, eks. hvis man vælger bestsellers -> faglitteratur engelsk, hvis man så laver sideskift, så efter lidt tid så kommer der også danske bøger ind i det."
20190926,1020398,8,Nem bestilling. Hurtig levering.
20190928,1119783,5,Denne bjælke spærrer for kvitteringen.
20190928,379505,8,hurtigt levring
20190929,13991307,9,"Det er de fleste bøger der findes og det går altid nemt at købe, bøgerne kommer hurtigt"
20190930,430208,7,"Min oplevelse med Saxo har været, at de er gode og hurtige."
20191129,634131,10,Altid nemt og bekvemt at handle her - samt gode tilbud :-)
20191129,14862723,10,Saxo er min yndlings bogshop!
20191129,469106,6,"ja, træt af at skulle blive medlem for at få rabat"
20191202,14716460,9,effektiv behandling og bredt udvalg
20191202,576252,10,"nemt, hurtigt og altid med nye ting"
20191204,14584971,10,"det er næsten altid muligt at få den bog man vil have, og med medlemsskabet er priserne bare så gode!."
20191205,12268857,10,Altid gode tilbud på bøger og hurtig og fejlfri levering
20191206,14869721,7,"jeg kan ikke give mere ,for jeg ved ikke, hvordan resten af forlöbet bliver"
20191206,1805728,7,Der er for mange irriterende pop up vinduer.
20191208,1301319,7,Det er lidt surt at man ikke kan købe to gange af julens sange og salmer til premium pris når der kun er 4 stk i hvert hæfte.
20191208,12160891,9,Handler altid hos saxo
20191208,12076454,9,Stort udvalg af lydbøger. Medlemsskab af forbrugsforeningen. Gode rabatter som Premium medlemsskab og gratis fragt.
20191208,1176413,10,"let, sikkert og et stor variation i bøger."
20191203,14867699,5,"Dejligt med en god sorteringsmekanisme. Men når jeg søger en bestemt forfatter og vil bestille flere bøger skal jeg absolut se hvilke bøger jeg ikke vil have. Det er sikkert gennemtænkt, men ikke særlig brugervenligt."
20191204,14737616,4,Riidr var rigtig god. Politikens books var OK. Saxo er uoverskuelig og rodet.
20191208,14084849,9,"Det er besværligt at finde rækkefølgen i serier, men udover det, er jeg helt tilfreds."
20191208,1020417,7,Synes det er mærkeligt at medlemskab koster noget!
20191209,12271575,10,Nem hjemmeside at finde rundt på - hurtig levering - bøgerne har aldrig lidt skade under transport
20191209,14873049,10,Dejlig nem måde at finde gode bøger på
20191210,14874282,6,"Det er en helt genial, overskuelig og dejlig hjemmeside. Men de fleste jeg kender læser ikke så mange bøger, derfor er det ikke så sandsynligt. Men hvis jeg støder på nogen som skal bruge nogle bøger vil jeg helt sikkert anbefale Saxo da det også er så dejligt nemt!"
20191211,14198453,8,"Jeres chat-boks dækker over videre-knappen på anbefalede bøger (Macbook Pro 13""). Siden er rigelig tung. Saxo Premium er for dyr til at være attraktiv. Jeg melder det kun på hvis det giver mig en besparelse og derefter opsiger jeg hurtigt igen. Det virker lidt tosset."
20190930,12001996,10,Hurtig betjening. Nemt at finde det man søger. 
20191001,12342806,10,Billigt at handle og let og overskueligt. Også via telefon. 
20191002,739838,9,Dejlig hjemmeside - har alt - go rabat - TAK
20191003,14830652,10,Nemt og hurtigt og god pris ??
20191003,13980982,10,"Gode priser, gratis porto, hurtig levering til døren. Jeg har endnu ikke mødt andet at klage over end et par børnesygdomme med app'en der ser ud til at være klaret."
20191003,304679,10,Altid til tiden. 
20191204,515655,10,Stort udvalg af bøger til meget fine priser og meget let at bestille... jeg er begejstret.
20191204,12075849,10,Hurtigt og nemt
20191204,1773831,10,Altid tilfredsstillende forløb i forb. m. køb.
20191204,987687,10,"Altid god, hurtig og pålidelig behandling af bestilling"
20191205,981958,8,"Godt sted at handle bøger.
God service"
20191205,996380,10,"Alt forløber perfekt, ingen problemer, heller ikke ved fortrydelse. God service"
20191206,1675126,10,Hurtig
20191206,12230397,9,Saxo har altid det jeg kigger efter. Det er hurtigt og effektivt
20191206,14870116,4,Det er irriterende at skulle oprette en bruge med adgangskode for at kunne købe jeres bøger. 
20191206,944375,9,Fordi det fungerer!!!!
20191207,1241811,8,Hurtig levering og man kan altid se om bogen er på lager når man handler på nettet ??
20191207,1279869,10,Jeres set-up virker bare - aldrig problemer.... I har ikke noget specielt - det I har virker
20191207,167342,10,"Billigt at handle der når man er ""bognård"", hurtig levering og gode vilkår ved returnering.
Elsker SAXO"
20191005,12201863,10,Saxo har altid det jeg har brug for og er hurtige til at levere og giver god kundeservice
20191008,1192165,9,"Jeg hele tiden været rimelig tilfreds. Indtil jeg pludselig skulle logge og ind med kodeord mv. Det brugte jer godt en time på..
Det ville være praktisk om man kunne oplyse mere præcist, hvor man kan lægge pakken, hvis man ikke lige er hjemme, når pakken ankommer til adressen .
Med venlig hilsen
Ove Høiruo Pedersen"
20191008,1396403,10,God hjemmeside - fornuftige priser. Hurtig levering.
20191009,12253798,8,Bestillingerne er altid kommet til en forholdsvis hurtigt - så det er dejligt
20191009,12186798,10,Fungerer hurtigt og problemfrit. Desuden er der stort udvalg
20191207,1269175,10,Det er mega nemt.
20191207,577807,7,Hjemmesiden er ikke særlig god at søge på. Fx er det ikke nemt at søge rækkefølgen på en serie af bøger frem.
20191208,1280633,10,"I spørger om jeg vil bruge det gemte kortnummer fra min sidste handel, men det er udløbet i Februar kan I selv se, ergo kan ikke bruges...   :-)"
20191208,1025531,9,God service og stort udbud af bøger
20191208,14793389,10,"Det fungerer rigtig godt, og dejligt, at få rabat på bøger. Hvis rabatten kan udvides til andre spændende ting, vil det være ekstra godt :-)"
20191208,1080686,10,"I er en god boghandel, og jeres e-bøger er uden DRM."
20191209,1804841,10,Dejligt at handle hos jer og der er stort vareudbud.
20191209,1142035,8,godt hurtig dejligt
20191209,620236,10,"Længe siden jeg sidst har handlet hos Jer, men var godt tilfreds, så det håber jeg også jeg bliver denne gang ??"
20191209,12012119,10,"Overskuelig layout, nem søgning, hurtig levering"
20191210,1156324,7,anbefaler kun hvis jeg bliver spurgt
